ID,Location,Specific Location,LocationID,Amenities,Bedroom,Bathroom,Toilet,New,Duplex,Luxury,Estate,Rank,Price
2415,Iyana Ipaja,iyana ipaja ipaja lagos,5,4,2,2,2,0,0,0,0,1,3150000
2416,Iyana Ipaja,iyana ipaja ipaja lagos,5,4,2,2,2,0,0,0,1,1,4200000
2417,Iyana Ipaja,aboru iyana ipaja ipaja lagos,5,4,2,2,2,1,1,0,1,1,5250000
2418,Iyana Ipaja,iyana ipaja ipaja lagos,5,7,4,3,4,1,1,0,1,3,6825000
2419,Iyana Ipaja,iyana ipaja ipaja lagos,5,4,2,2,2,0,0,0,0,1,3675000
2420,Iyana Ipaja,iyana ipaja ipaja lagos,5,4,2,2,2,1,1,1,1,1,5775000
2421,Iyana Ipaja,iyana ipaja ipaja lagos,5,4,2,2,2,0,0,0,1,1,4200000
2422,Iyana Ipaja,iyana ipaja ipaja lagos,5,4,2,2,2,1,1,0,1,1,5250000
2423,Iyana Ipaja,hiltop estate iyana ipaja lagos alimosho lagos,5,4,2,2,2,0,0,0,1,1,4725000
2424,Iyana Ipaja,pipeline alimosho lagos,5,7,4,3,4,1,1,0,1,3,6825000
2425,Iyana Ipaja,iyana ipaja ipaja lagos,5,4,2,2,2,1,1,1,1,1,5775000
2426,Iyana Ipaja,orile agege agege lagos,5,9,5,4,5,1,1,0,1,5,12600000
2427,Iyana Ipaja,prime estate iyana ipaja ipaja lagos,5,6,3,3,3,1,1,1,1,2,6825000
2428,Iyana Ipaja," prime garden estate,aboru iyana ipaja . alimosho lagos",5,7,4,3,4,1,1,0,1,3,6825000
2429,Iyana Ipaja,an estate inside aboru iyana ipaja alimosho lagos,5,6,3,3,3,0,0,0,1,2,5250000
2430,Iyana Ipaja,hilltop estate iyana ipaja lagos alimosho lagos,5,4,2,2,2,0,0,0,1,1,4200000
2431,Iyana Ipaja,"plot 350, wilson emelike street, hilltop estate aboru, iyana-ipaja egbeda alimosho lagos",5,2,1,1,1,1,1,1,1,1,3150000
2432,Yaba,adekunle yaba lagos,6,7,4,3,4,1,0,0,1,6,18900000
2433,Yaba,onike yaba lagos,6,9,5,4,5,0,0,0,1,8,31500000
2434,Yaba,adekunle yaba lagos,6,2,1,1,1,0,0,0,0,2,3675094.5
2435,Yaba,moore road sabo yaba lagos,6,7,4,3,4,1,1,1,1,6,26250000
2436,Yaba,borno way adekunle yaba lagos,6,16,8,8,8,1,1,0,1,9,42000000
2437,Yaba,carter adekunle yaba lagos,6,7,4,3,4,1,0,0,1,6,18900000
2438,Yaba,brown akoka yaba lagos,6,5,3,2,3,0,0,0,1,5,12600000
2439,Yaba,zanzi estate yaba lagos,6,7,4,3,4,0,0,0,1,6,15750000
2440,Yaba,ogungbamila akoka yaba lagos,6,2,1,1,1,1,0,0,1,2,5250000
2441,Yaba,"  morroco, waec area. yaba lagos",6,6,3,3,3,0,0,0,1,5,10500000
2442,Yaba,"  folaagoro road, yaba, lagos. fola agoro yaba lagos",6,11,6,5,6,1,1,0,1,8,31500000
2443,Yaba,queens street alagomeji yaba lagos,6,6,3,3,3,1,1,1,1,5,18900000
2444,Yaba,in a secute & gated estate in yaba. yaba lagos,6,8,4,4,4,0,0,0,1,6,15750000
2445,Yaba,"  off commercial avenue, sabo, yaba. sabo yaba lagos",6,7,4,3,4,1,0,0,1,6,18900000
2446,Yaba,"  off queens street, alagomeji, yaba alagomeji yaba lagos",6,6,3,3,3,1,1,1,1,5,18900000
2447,Yaba,"  in a serene & gated estate in onike, yaba. onike yaba lagos",6,9,5,4,5,0,0,0,0,8,21000000
2448,Yaba,"  commercial avenue, sabo, yaba. sabo yaba lagos",6,7,4,3,4,1,1,1,1,6,26250000
2449,Yaba,"  off commercial avenue, sabo, yaba. sabo yaba lagos",6,5,3,2,3,1,1,1,1,5,15750000
2450,Yaba,"  off hebert macaulay way, alagomeji, yaba. alagomeji yaba lagos",6,6,3,3,3,1,1,1,1,5,15750000
2451,Yaba,"  off hebert macaulay way, adekunle, yaba. adekunle yaba lagos",6,7,4,3,4,0,0,0,0,6,13650000
2452,Yaba,in a serene & gated estate onike yaba lagos,6,7,4,3,4,0,0,0,0,6,13650000
2453,Yaba,"  olonade street, alagomeji, yaba. alagomeji yaba lagos",6,7,4,3,4,0,0,0,1,6,15750000
2454,Yaba,off onike roundabout onike yaba lagos,6,6,3,3,3,1,0,0,1,5,13650000
2455,Yaba,sabo yaba lagos,6,8,4,4,4,0,0,0,0,6,14700000
2456,Yaba,akoka yaba lagos,6,2,1,1,1,1,1,1,1,2,6300000
2457,Yaba,sabo yaba sabo yaba lagos,6,9,5,4,5,0,0,0,0,8,26250000
2458,Yaba,queen street alagomeji yaba lagos,6,2,1,1,1,1,1,1,1,2,6300000
2459,Yaba,ozone sabo yaba lagos,6,6,3,3,3,1,1,1,1,5,15750000
2460,Yaba,in an estate onike yaba lagos,6,7,4,3,4,0,0,0,1,6,15750000
2461,Yaba,off fola agoro abule ijesha yaba lagos,6,4,2,2,2,0,0,0,1,3,7350000
2462,Yaba,off chemist busstop akoka yaba lagos,6,7,4,3,4,0,0,0,0,6,12600000
2463,Yaba,onike onike yaba lagos,6,7,4,3,4,0,0,0,1,6,15750000
2464,Yaba,off pako busstop akoka yaba lagos,6,2,1,1,1,1,1,1,1,2,6300000
2465,Yaba,akoka yaba lagos,6,2,1,1,1,0,0,0,0,2,4200000
2466,Yaba,off herbert macaulay ebute metta yaba lagos,6,2,1,1,1,1,0,0,1,2,5250000
2467,Yaba,sabo yaba lagos,6,2,1,1,1,0,0,0,0,2,3150000
2468,Yaba,fola agoro road fola agoro yaba lagos,6,11,6,5,6,1,1,0,1,8,31500000
2469,Yaba,silvercrest estate onike yaba lagos,6,10,5,5,5,1,0,0,1,8,33600000
2470,Yaba,off herbert macaulay way yaba lagos,6,7,4,3,4,1,0,0,1,6,18900000
2471,Yaba,chemist area akoka yaba lagos,6,2,1,1,1,1,0,0,1,2,5250000
2472,Yaba,sabo yaba lagos,6,9,5,4,5,0,0,0,1,8,31500000
2473,Yaba,bickersteth estate onike yaba lagos,6,9,5,4,5,0,0,0,0,8,21000000
2474,Yaba,tejuosho tejuosho yaba lagos,6,4,2,2,2,0,0,0,1,3,7350000
2475,Yaba,akoka yaba lagos,6,4,2,2,2,0,0,0,1,3,7350000
2476,Yaba,ebute metta yaba lagos,6,6,3,3,3,0,0,0,1,5,12600000
2477,Yaba,tejuosho yaba lagos,6,2,1,1,1,0,0,0,0,2,4200000
2478,Yaba,ozone environment sabo yaba lagos,6,7,4,3,4,1,1,1,1,6,21000000
2479,Yaba,heliconia court jibowu yaba lagos,6,7,4,3,4,1,1,1,1,6,26250000
2480,Yaba,.. adekunle yaba lagos,6,8,4,4,4,1,1,1,1,6,21000000
2481,Yaba,off onike roundabout onike yaba lagos,6,4,2,2,2,1,1,0,1,3,8925000
2482,Yaba,roundabout onike yaba lagos,6,2,1,1,1,0,0,0,0,2,3150000
2483,Yaba,monsuro abule oja yaba lagos,6,2,1,1,1,0,0,0,0,2,3990000
2484,Yaba,adekunle street adekunle yaba lagos,6,4,2,2,2,0,0,0,0,3,5250000
2485,Yaba,close to costain ebute metta yaba lagos,6,6,3,3,3,0,0,0,0,5,8400000
2486,Yaba,off herbert macaulay way alagomeji yaba lagos,6,4,2,2,2,1,0,0,1,3,8400000
2487,Yaba,off queens street alagomeji yaba lagos,6,2,1,1,1,0,0,0,0,2,4200000
2488,Yaba,akoka yaba lagos,6,2,1,1,1,1,1,1,1,2,6300000
2489,Yaba,onike yaba lagos,6,2,1,1,1,1,0,0,1,2,5250000
2490,Yaba,yaba adekunle yaba lagos,6,2,1,1,1,0,0,0,0,2,3675000
2491,Yaba,off fola agoro road yaba lagos yaba lagos,6,7,3,4,3,0,0,0,1,5,10500000
2492,Yaba,akoka akoka yaba lagos,6,2,1,1,1,1,0,0,1,2,5250000
2493,Yaba,adekule adekunle yaba lagos,6,2,1,1,1,0,0,0,0,2,3675000
2494,Yaba,onike yaba lagos,6,7,4,3,4,0,0,0,1,6,15750000
2495,Yaba,onike yaba lagos,6,7,4,3,4,0,0,0,1,6,15750000
2496,Yaba,adekunle yaba lagos,6,7,4,3,4,1,0,0,1,6,18900000
2497,Yaba,akoka yaba lagos,6,4,2,2,2,0,0,0,1,3,7350000
2498,Yaba,.. akoka yaba lagos,6,5,3,2,3,0,0,0,0,5,9450000
2499,Yaba,akoka yaba lagos,6,2,1,1,1,1,1,1,1,2,6300000
2500,Yaba,onike yaba lagos,6,4,2,2,2,1,1,0,1,3,8925000
2501,Yaba,ebute meta east ebute metta yaba lagos,6,7,4,3,4,0,0,0,0,6,12600000
2502,Yaba,morocco yaba lagos,6,6,3,3,3,0,0,0,1,5,10500000
2503,Yaba,off cemetery road ebute metta yaba lagos,6,5,3,2,3,0,0,0,0,5,8400000
2504,Yaba,morocco yaba lagos,6,6,3,3,3,0,0,0,1,5,10500000
2505,Yaba,ebute meta east ebute metta yaba lagos,6,2,1,1,1,0,0,0,0,2,3675000
2506,Yaba,helliconia court yaba gra yaba lagos,6,9,5,4,5,1,0,0,1,8,33600000
2507,Yaba,ebute meta ebute metta yaba lagos,6,5,3,2,3,0,0,0,1,5,10500000
2508,Yaba,ebute meta west ebute metta yaba lagos,6,5,3,2,3,0,0,0,1,5,10500000
2509,Yaba,morocco yaba lagos,6,4,2,2,2,0,0,0,1,3,7350000
2510,Yaba,off herbert marcaulay way alagomeji yaba alagomeji yaba lagos,6,7,4,3,4,0,0,0,1,6,15750000
2511,Yaba,alagomeji alagomeji yaba lagos,6,7,4,3,4,1,1,1,1,6,21000000
2512,Yaba,old yaba road adekunle yaba lagos,6,3,2,1,2,1,0,0,1,3,8400000
2513,Yaba,- ebute metta yaba lagos,6,4,2,2,2,0,0,0,1,3,7350000
2514,Yaba,behind yabatech yaba lagos,6,5,3,2,3,0,0,0,1,5,12600000
2515,Yaba,adekunle yaba lagos,6,7,4,3,4,1,0,0,1,6,18900000
2516,Yaba,... akoka yaba lagos,6,7,4,3,4,0,0,0,1,6,15750000
2517,Yaba,clegg yaba lagos,6,2,1,1,1,0,0,0,0,2,4200000
2518,Yaba,.. adekunle yaba lagos,6,7,4,3,4,1,1,1,1,6,21000000
2519,Yaba," off community road, akoka very close to bariga , akoka yaba lagos",6,6,3,3,3,0,0,0,0,5,7350000
2520,Yaba,akoka yaba lagos,6,2,1,1,1,1,0,0,1,2,5250000
2521,Yaba,onike akoka yaba lagos,6,2,1,1,1,0,0,0,0,2,4200000
2522,Yaba,onike akoka yaba lagos,6,2,1,1,1,1,1,1,1,2,6300000
2523,Yaba,akoka akoka yaba lagos,6,7,4,3,4,0,0,0,0,6,10500000
2524,Yaba,fola agoro yaba lagos,6,5,3,2,3,0,0,0,1,5,10500000
2525,Yaba,in a serene & gated estate sabo yaba lagos,6,4,2,2,2,1,1,0,1,3,8925000
2526,Yaba,onike yaba lagos,6,7,4,3,4,0,0,0,0,6,13650000
2527,Yaba,akoka yaba lagos,6,2,1,1,1,1,0,0,1,2,5250000
2528,Yaba," aderupoko street, iwaya iwaya yaba lagos",6,2,1,1,1,0,0,0,0,2,3150000
2529,Yaba,sabo yaba lagos,6,8,4,4,4,0,0,0,1,6,16800000
2530,Yaba,yaba lagos,6,2,1,1,1,0,0,0,0,2,3675000
2531,Yaba,akoka akoka yaba lagos,6,4,2,2,2,0,0,0,0,3,6825000
2532,Yaba,akoka yaba akoka yaba lagos,6,6,3,3,3,0,0,0,1,5,12600000
2533,Yaba,abule ijesha yaba abule ijesha yaba lagos,6,6,3,3,3,0,0,0,1,5,10500000
2534,Yaba,abule ijesha yaba abule ijesha yaba lagos,6,6,3,3,3,0,0,0,1,5,10500000
2535,Yaba,onike yaba onike yaba lagos,6,6,3,3,3,1,0,0,1,5,13650000
2536,Yaba,onike sabo yaba onike yaba lagos,6,6,3,3,3,1,0,0,1,5,13650000
2537,Yaba,onike sabo onike yaba lagos,6,6,3,3,3,1,0,0,1,5,13650000
2538,Yaba,yaba lagos,6,4,2,2,2,1,1,1,1,3,13650000
2539,Yaba,sabo yaba lagos,6,2,1,1,1,0,0,0,0,2,4200000
2540,Yaba,onike yaba lagos,6,2,1,1,1,1,0,0,1,2,5250000
2541,Yaba,onike yaba lagos,6,2,1,1,1,1,0,0,1,2,5250000
2542,Yaba,fola agoro yaba lagos,6,2,1,1,1,0,0,0,1,2,4725000
2543,Yaba,akoka yaba lagos,6,3,2,1,2,0,0,0,1,3,7350000
2544,Yaba,onike yaba lagos,6,2,1,1,1,1,0,0,1,2,5250000
2545,Yaba,onike yaba lagos,6,2,1,1,1,1,0,0,1,2,5250000
2546,Yaba,onike yaba lagos,6,2,1,1,1,1,0,0,1,2,5250000
2547,Yaba,yaba alagomeji yaba lagos,6,2,1,1,1,1,1,1,1,2,6300000
2548,Yaba,akoka yaba lagos,6,4,2,2,2,0,0,0,1,3,7350000
2549,Yaba,akoka yaba lagos,6,2,1,1,1,1,0,0,1,2,5250000
2550,Yaba,abule nla ebute metta yaba lagos,6,5,3,2,3,0,0,0,1,5,10500000
2551,Yaba,onike yaba lagos,6,4,2,2,2,1,1,0,1,3,8925000
2552,Yaba,sabo yaba lagos,6,9,5,4,5,0,0,0,1,8,31500000
2553,Yaba,close to adekunle ebute metta yaba lagos,6,2,1,1,1,0,0,0,0,2,3675000
2554,Yaba,sabo sabo yaba lagos,6,9,5,4,5,1,1,0,1,8,36750000
2555,Yaba,yaba lagos,6,2,1,1,1,0,0,0,0,2,3150000
2556,Yaba,fola agoro fola agoro yaba lagos,6,7,4,3,4,1,0,0,1,6,18900000
2557,Yaba,akoka yaba lagos,6,2,1,1,1,1,1,1,1,2,6300000
2558,Yaba,fola agoro yaba lagos,6,4,2,2,2,1,1,1,1,3,13650000
2559,Yaba,.. akoka yaba lagos,6,7,4,3,4,0,0,0,1,6,15750000
2560,Yaba,akoka yaba lagos,6,2,1,1,1,1,0,0,1,2,5250000
2561,Yaba,onike yaba lagos,6,2,1,1,1,0,0,0,1,2,4725000
2562,Yaba,iwaya yaba lagos,6,6,3,3,3,0,0,0,0,5,7350000
2563,Yaba,ebute metta yaba lagos,6,4,2,2,2,1,0,0,1,3,8400000
2564,Yaba,fola agoro yaba lagos,6,2,1,1,1,1,1,1,1,2,6300000
2565,Yaba,off fola-agoro yaba lagos yaba lagos,6,2,1,1,1,0,0,0,1,2,4725000
2566,Yaba,close to pako bus stop akoka yaba lagos,6,7,4,3,4,0,0,0,1,6,15750000
2567,Yaba,morrocco axis jibowu yaba lagos,6,6,3,3,3,0,0,0,1,5,10500000
2568,Yaba,onike onike yaba lagos,6,2,1,1,1,0,0,0,0,2,4200000
2569,Yaba,sabo yaba lagos,6,5,3,2,3,1,1,1,1,5,15750000
2570,Yaba,a very clean 2br apartment at akoka extension 2t2b good packing space 550k akoka yaba lagos,6,4,2,2,2,0,0,0,0,3,5775000
2571,Yaba,tejuosho yaba lagos,6,4,2,2,2,0,0,0,0,3,5250000
2572,Yaba,chemist akoka yaba lagos,6,2,1,1,1,0,0,0,0,2,3675000
2573,Yaba,awofala street akoka yaba lagos,6,6,3,3,3,0,0,0,0,5,7350000
2574,Yaba,off bornu way adekunle yaba lagos,6,6,3,3,3,1,1,1,1,5,18900000
2575,Yaba,close to pako bus stop akoka yaba lagos,6,2,1,1,1,0,0,0,0,2,4200000
2576,Yaba,off fola-agoro yaba lagos yaba lagos,6,2,1,1,1,0,0,0,1,2,4725000
2577,Yaba,fola agoro yaba lagos,6,2,1,1,1,0,0,0,0,2,3150000
2578,Yaba,- ebute metta yaba lagos,6,4,2,2,2,0,0,0,0,3,6300000
2579,Yaba,alagomeji yaba lagos,6,6,3,3,3,1,1,1,1,5,18900000
2580,Yaba,.. onike yaba lagos,6,2,1,1,1,0,0,0,0,2,4200000
2581,Yaba," ebute meta west,. lagos state ebute metta yaba lagos",6,6,3,3,3,0,0,0,0,5,9450000
2582,Yaba,akoka akoka yaba lagos,6,7,4,3,4,0,0,0,0,6,10500000
2583,Yaba,akoka yaba lagos,6,5,3,2,3,0,0,0,0,5,8400000
2584,Yaba,close to pako bus stop akoka yaba lagos,6,7,4,3,4,0,0,0,1,6,15750000
2585,Yaba," ebute metta east, ebute metta yaba lagos",6,2,1,1,1,0,0,0,0,2,3150000
2586,Yaba,alagomeji yaba lagos,6,8,4,4,4,1,1,1,1,6,21000000
2587,Yaba,close to adekunle ebute metta yaba lagos,6,6,3,3,3,1,0,0,1,5,13650000
2588,Yaba,ebute metta yaba lagos,6,4,2,2,2,0,0,0,0,3,5250000
2589,Yaba,abule oja yaba lagos,6,2,1,1,1,0,0,0,0,2,3990000
2590,Yaba,moore road sabo yaba lagos,6,2,1,1,1,0,0,0,0,2,4200000
2591,Yaba,isaac john jibowu yaba lagos,6,6,3,3,3,0,0,0,1,5,13125000
2592,Yaba,davies abule oja yaba lagos,6,2,1,1,1,1,0,1,1,2,5775000
2593,Yaba,close to pako bus stop akoka yaba lagos,6,2,1,1,1,0,0,0,0,2,4200000
2594,Yaba,akoka yaba lagos,6,7,4,3,4,0,0,0,0,6,12600000
2595,Yaba,alagomeji alagomeji yaba lagos,6,7,4,3,4,1,1,1,1,6,21000000
2596,Yaba,abule ijesha yaba lagos,6,2,1,1,1,0,0,0,0,2,4200000
2597,Yaba,onike yaba lagos,6,2,1,1,1,0,0,0,1,2,4725000
2598,Yaba,moore road sabo yaba lagos,6,2,1,1,1,0,0,0,0,2,4200000
2599,Yaba,off akoka akoka yaba lagos,6,2,1,1,1,0,0,0,0,2,3150000
2600,Yaba,abudu abule oja yaba lagos,6,2,1,1,1,0,0,0,0,2,4200000
2601,Yaba,off akoka akoka yaba lagos,6,2,1,1,1,0,0,0,0,2,3150000
2602,Yaba,.. sabo yaba lagos,6,7,4,3,4,0,0,0,0,6,10500000
2603,Yaba,zanzi street onike yaba lagos,6,2,1,1,1,0,0,0,0,2,3150000
2604,Yaba,fola agoro yaba fola agoro yaba lagos,6,5,3,2,3,0,0,0,0,5,9450000
2605,Yaba,- fola agoro yaba lagos,6,6,3,3,3,0,0,0,1,5,10500000
2606,Yaba,jibowu yaba lagos,6,3,1,2,1,1,1,1,1,2,6300000
2607,Yaba,akoka yaba lagos,6,2,1,1,1,1,1,1,1,2,6300000
2608,Yaba,yaba lagos,6,2,1,1,1,0,0,0,0,2,3150000
2609,Yaba,alara street onike yaba lagos,6,2,1,1,1,1,1,1,1,2,6300000
2610,Yaba,yaba lagos,6,6,3,3,3,1,1,1,1,5,18900000
2611,Yaba,onike yaba lagos,6,2,1,1,1,0,0,0,1,2,4725000
2612,Yaba,akoka yaba lagos,6,7,4,3,4,0,0,0,0,6,12600000
2613,Yaba,- onike yaba lagos,6,2,1,1,1,0,0,0,0,2,4200000
2614,Yaba,yaba lagos,6,6,3,3,3,1,0,0,1,5,13650000
2615,Yaba,moroko yaba lagos,6,2,1,1,1,0,0,0,0,2,3675000
2616,Yaba,yaba lagos,6,6,3,3,3,1,1,1,1,5,15750000
2617,Yaba,fola agoro yaba lagos,6,2,1,1,1,1,1,1,1,2,6300000
2618,Yaba,onike yaba lagos,6,2,1,1,1,0,0,0,1,2,4725000
2619,Yaba,ojuelegba axis tejuosho yaba lagos,6,2,1,1,1,0,0,0,0,2,4200000
2620,Yaba,.. fola agoro yaba lagos,6,6,3,3,3,1,1,1,1,5,18900000
2621,Yaba,onike onike yaba lagos,6,3,1,2,1,1,1,1,1,2,6300000
2622,Yaba,akoka yaba lagos,6,4,2,2,2,1,0,0,1,3,8400000
2623,Yaba,akoka /bariga area akoka yaba lagos,6,5,3,2,3,0,0,0,0,5,7350000
2624,Yaba,close to pako bus stop akoka yaba lagos,6,2,1,1,1,1,1,1,1,2,6300000
2625,Yaba,fola agoro yaba lagos,6,4,2,2,2,1,0,0,1,3,8400000
2626,Yaba,off akoka akoka yaba lagos,6,6,3,3,3,0,0,0,0,5,7350000
2627,Yaba,- iwaya yaba lagos,6,6,3,3,3,0,0,0,0,5,8400000
2628,Yaba,jibowu yaba lagos,6,4,2,2,2,1,1,1,1,3,13650000
2629,Yaba,harbert macaulay by jebba yaba lagos,6,2,1,1,1,0,0,0,0,2,3675000
2630,Yaba,ebutte metta ebute metta yaba lagos,6,4,2,2,2,1,1,1,1,3,10500000
2631,Yaba,akoka yaba lagos,6,6,3,3,3,0,0,0,1,5,10500000
2632,Yaba,yaba ebute east side. ebute metta yaba lagos,6,7,4,3,4,0,0,0,0,6,13650000
2633,Yaba,akoka akoka yaba lagos,6,2,1,1,1,1,0,0,1,2,5250000
2634,Yaba,close to pako bus stop akoka yaba lagos,6,2,1,1,1,1,1,1,1,2,6300000
2635,Yaba,onike yaba lagos,6,2,1,1,1,0,0,0,1,2,4725000
2636,Yaba,alagomeji yaba lagos,6,7,4,3,4,0,0,0,1,6,15750000
2637,Yaba,.. ebute metta yaba lagos,6,5,3,2,3,0,0,0,0,5,7350000
2638,Yaba," along unilag road, yaba lagos abule oja yaba lagos",6,2,1,1,1,0,0,0,0,2,4200000
2639,Yaba,adekunle yaba lagos,6,2,1,1,1,0,0,0,0,2,3675000
2640,Yaba,- onike yaba lagos,6,6,3,3,3,1,0,0,1,5,13650000
2641,Yaba,fola agoro yaba lagos,6,2,1,1,1,0,0,0,1,2,4725000
2642,Yaba,old yaba road adekunle yaba lagos,6,7,4,3,4,1,0,0,1,6,18900000
2643,Yaba,onike yaba lagos,6,3,2,1,2,0,0,0,0,3,6300000
2644,Yaba,akoka yaba lagos,6,4,2,2,2,0,0,0,0,3,6300000
2645,Yaba,yaba lagos,6,2,1,1,1,0,0,0,0,2,3150000
2646,Yaba,alagomeji yaba lagos,6,4,2,2,2,1,0,0,1,3,8400000
2647,Yaba,onike yaba lagos,6,2,1,1,1,0,0,0,1,2,4725000
2648,Yaba,yaba lagos,6,2,1,1,1,1,0,0,1,2,5250000
2649,Yaba,akoka akoka yaba lagos,6,2,1,1,1,1,0,0,1,2,5250000
2650,Yaba,adekunle adekunle yaba lagos,6,6,3,3,3,1,1,1,1,5,18900000
2651,Yaba,akoka akoka yaba lagos,6,2,1,1,1,1,0,0,1,2,5250000
2652,Yaba,beside ilaje police station akoka yaba lagos,6,2,1,1,1,0,0,0,0,2,3150000
2653,Yaba,- akoka yaba lagos,6,3,2,1,2,0,0,0,0,3,5250000
2654,Yaba,akoka yaba lagos,6,5,3,2,3,0,0,0,0,5,7350000
2655,Yaba,yaba lagos,6,4,2,2,2,1,1,1,1,3,9450000
2656,Yaba," royal estate connal road, alagomeji yaba lagos",6,8,4,4,4,1,1,1,1,6,26250000
2657,Yaba,onike yaba lagos,6,2,1,1,1,1,1,1,1,2,6300000
2658,Yaba,- sabo yaba lagos,6,4,2,2,2,1,1,1,1,3,13650000
2659,Yaba,adekunle yaba adekunle yaba lagos,6,7,4,3,4,1,0,0,1,6,18900000
2660,Yaba,close to pako bus stop akoka yaba lagos,6,2,1,1,1,0,0,0,0,2,4200000
2661,Yaba,brown street akoka yaba lagos,6,6,3,3,3,0,0,0,1,5,12600000
2662,Yaba,adekunle yaba lagos,6,6,3,3,3,0,0,0,1,5,10500000
2663,Yaba,akoka yaba lagos,6,5,3,2,3,0,0,0,0,5,9450000
2664,Yaba,- alagomeji yaba lagos,6,5,3,2,3,0,0,0,0,5,8400000
2665,Yaba,fola agoro fola agoro yaba lagos,6,7,4,3,4,1,0,0,1,6,18900000
2666,Yaba,adekunle yaba lagos,6,7,4,3,4,1,0,0,1,6,18900000
2667,Yaba,onike yaba lagos,6,2,1,1,1,0,0,0,0,2,4200000
2668,Yaba,akoka yaba lagos,6,4,2,2,2,0,0,0,1,3,7350000
2669,Yaba,yaba lagos,6,2,1,1,1,1,1,1,1,2,6300000
2670,Yaba,yaba lagos,6,2,1,1,1,1,1,1,1,2,6300000
2671,Yaba,yaba lagos,6,8,4,4,4,1,1,1,1,6,26250000
2672,Yaba,yaba lagos,6,2,1,1,1,1,0,0,1,2,5250000
2673,Yaba,sabo yaba lagos,6,4,2,2,2,0,0,0,1,3,7350000
2674,Yaba,johnson onike yaba lagos,6,4,2,2,2,1,0,0,1,3,8400000
2675,Yaba,- jibowu yaba lagos,6,3,2,1,2,0,0,0,0,3,5250000
2676,Yaba,akoka yaba lagos,6,2,1,1,1,1,0,0,1,2,5250000
2677,Yaba,fola agoro yaba lagos,6,3,2,1,2,0,0,0,0,3,6300000
2678,Yaba,onike yaba lagos,6,2,1,1,1,0,0,0,1,2,4725000
2679,Yaba,fola agoro yaba lagos,6,5,3,2,3,0,0,0,0,5,9450000
2680,Yaba,jibowu yaba lagos,6,4,2,2,2,1,0,0,1,3,8400000
2681,Yaba,akoka akoka yaba lagos,6,4,2,2,2,0,0,0,1,3,7350000
2682,Yaba,em akoka yaba lagos,6,2,1,1,1,0,0,0,0,2,4200000
2683,Yaba,emily akoka yaba lagos,6,2,1,1,1,1,1,1,1,2,6300000
2684,Yaba," adjacent unilag,not far from hebert macaulay expressway akoka yaba lagos",6,4,2,2,2,0,0,0,0,3,5250000
2685,Yaba,off tejuosho road tejuosho yaba lagos,6,2,1,1,1,1,0,0,1,2,5250000
2686,Yaba,adjacent unilag akoka yaba lagos,6,2,1,1,1,1,1,1,1,2,6300000
2687,Yaba," grace court estate, off herbert macaulay way, adekunle yaba lagos",6,9,5,4,5,1,1,0,1,8,36750000
2688,Yaba,makoko adekunle yaba lagos,6,2,1,1,1,0,0,0,0,2,3990000
2689,Yaba,akoka yaba lagos,6,2,1,1,1,1,0,1,1,2,5775000
2690,Yaba,onike yaba lagos,6,2,1,1,1,1,1,1,1,2,6300000
2691,Yaba,fola agoro fola agoro yaba lagos,6,2,1,1,1,0,0,0,0,2,3675000
2692,Yaba," akoka, akoka, akoka yaba lagos",6,2,1,1,1,0,0,0,0,2,3150000
2693,Yaba,western avenue by surulere jibowu yaba lagos,6,2,1,1,1,0,0,0,1,2,4725000
2694,Yaba,off iwaya road iwaya yaba lagos,6,4,2,2,2,1,0,0,1,3,8400000
2695,Yaba,akoka yaba lagos,6,7,4,3,4,0,0,0,0,6,13650000
2696,Yaba,akoka yaba lagos,6,7,4,3,4,0,0,0,1,6,15750000
2697,Gbagada,millenuim ups gbagada lagos,7,7,4,3,4,0,0,0,1,7,24150000
2698,Gbagada,phase 2 gbagada lagos,7,9,5,4,5,1,1,0,1,8,31500000
2699,Gbagada,... millenuim ups gbagada lagos,7,7,4,3,4,1,1,0,1,7,26250000
2700,Gbagada,millenuim ups gbagada lagos,7,7,4,3,4,0,0,0,1,7,24150000
2701,Gbagada,... millenuim ups gbagada lagos,7,7,4,3,4,1,1,0,1,7,26250000
2702,Gbagada,ifako gbagada gbagada lagos,7,6,3,3,3,1,1,1,1,5,14700000
2703,Gbagada,millenuim ups gbagada lagos,7,7,4,3,4,1,1,0,1,7,26250000
2704,Gbagada,... millenuim ups gbagada lagos,7,5,3,2,3,1,1,1,1,5,18900000
2705,Gbagada,glory estate ifako gbagada gbagada lagos,7,7,4,3,4,1,1,0,1,7,26250000
2706,Gbagada,off ifako ifako gbagada gbagada lagos,7,4,2,2,2,0,0,0,0,3,7350000
2707,Gbagada,power line soluyi gbagada lagos,7,6,3,3,3,0,0,0,0,5,8925000
2708,Gbagada,ifako josland area ifako gbagada gbagada lagos,7,5,3,2,3,0,0,0,0,5,7875000
2709,Gbagada,sosanya soluyi gbagada lagos,7,5,3,2,3,0,0,0,0,5,8925000
2710,Gbagada,millenuim ups gbagada lagos,7,2,1,1,1,1,1,1,1,2,6825000
2711,Gbagada,medina gbagada lagos,7,7,4,3,4,0,0,0,0,7,15750000
2712,Gbagada,alapere gbagada lagos,7,4,2,2,2,0,0,0,0,3,6300000
